Title:,"Time Series, Area-Averaged of Total Surface Mass Concentration - PM2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,2018-01-01T00:00:00Z
User End Date:,2025-01-31T23:59:59Z
User Bounding Box:,"90.1,23.5,90.8,24.1"
Data Bounding Box:,"90.625,23.5,90.625,24"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2018-01-01T00:00:00Z&endtime=2025-01-31T23:59:59Z&bbox=90.1,23.5,90.8,24.1&data=M2T1NXAER_5_12_4_TOTSMASS25%2CM2T1NXAER_5_12_4_TOTEXTTAU%2CM2T1NXAER_5_12_4_TOTCMASS25&dataKeyword=AOD&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_TOTSMASS25):, 999999986991104

time, mean_M2T1NXAER_5_12_4_TOTSMASS25
2023-12-01 21:30:00,3.07758523e-08
2023-12-01 22:30:00,3.12530838e-08
2023-12-01 23:30:00,3.17410972e-08
2023-12-02 00:30:00,3.20271624e-08
2023-12-02 01:30:00,3.18723422e-08
2023-12-02 02:30:00,3.0644669e-08
2023-12-02 03:30:00,2.43988195e-08
2023-12-02 04:30:00,1.74321894e-08
2023-12-02 05:30:00,1.64372582e-08
2023-12-02 06:30:00,2.9744107e-08
2023-12-02 07:30:00,2.91652468e-08
2023-12-02 08:30:00,2.88949503e-08
2023-12-02 09:30:00,2.87345976e-08
2023-12-02 10:30:00,2.86629237e-08
2023-12-02 11:30:00,2.94661511e-08
2023-12-02 12:30:00,3.04748587e-08
2023-12-02 13:30:00,3.15283056e-08
2023-12-02 14:30:00,3.25933581e-08
2023-12-02 15:30:00,3.3693896e-08
2023-12-02 16:30:00,3.48956574e-08
2023-12-02 17:30:00,3.62823711e-08
2023-12-02 18:30:00,3.7894189e-08
2023-12-02 19:30:00,3.96900132e-08
2023-12-02 20:30:00,4.14719858e-08
2023-12-02 21:30:00,4.28762947e-08
2023-12-02 22:30:00,4.37530841e-08
2023-12-02 23:30:00,4.41617563e-08
2023-12-03 00:30:00,4.42955325e-08
2023-12-03 01:30:00,4.40307352e-08
2023-12-03 02:30:00,4.21939414e-08
2023-12-03 03:30:00,4.08874746e-08
2023-12-03 04:30:00,3.39790685e-08
2023-12-03 05:30:00,3.1673637e-08
2023-12-03 06:30:00,3.0027281e-08
2023-12-03 07:30:00,2.86150701e-08
2023-12-03 08:30:00,2.75895697e-08
2023-12-03 09:30:00,3.01444357e-08
2023-12-03 10:30:00,2.8911889e-08
2023-12-03 11:30:00,2.86298775e-08
2023-12-03 12:30:00,2.87340295e-08
2023-12-03 13:30:00,2.91182237e-08
2023-12-03 14:30:00,2.97500878e-08
2023-12-03 15:30:00,3.05553428e-08
2023-12-03 16:30:00,3.14425064e-08
2023-12-03 17:30:00,3.22803246e-08
2023-12-03 18:30:00,3.2861984e-08
2023-12-03 19:30:00,3.30532629e-08
2023-12-03 20:30:00,3.30321791e-08
2023-12-03 21:30:00,3.2977809e-08
2023-12-03 22:30:00,3.29248707e-08
2023-12-03 23:30:00,3.28668588e-08
2023-12-04 00:30:00,3.28390759e-08
2023-12-04 01:30:00,3.26018099e-08
2023-12-04 02:30:00,3.10797229e-08
2023-12-04 03:30:00,2.10475804e-08
2023-12-04 04:30:00,1.71395043e-08
2023-12-04 05:30:00,1.58559199e-08
2023-12-04 06:30:00,1.78003669e-08
2023-12-04 07:30:00,1.75986956e-08
2023-12-04 08:30:00,1.77793619e-08
2023-12-04 09:30:00,1.83385077e-08
2023-12-04 10:30:00,1.91893135e-08
2023-12-04 11:30:00,2.10321376e-08
2023-12-04 12:30:00,2.34946445e-08
2023-12-04 13:30:00,2.60868734e-08
2023-12-04 14:30:00,2.86409386e-08
2023-12-04 15:30:00,3.12789155e-08
2023-12-04 16:30:00,3.38712092e-08
2023-12-04 17:30:00,3.61092835e-08
2023-12-04 18:30:00,3.77397332e-08
2023-12-04 19:30:00,3.87301564e-08
2023-12-04 20:30:00,3.92267521e-08
2023-12-04 21:30:00,3.93911031e-08
2023-12-04 22:30:00,3.93309416e-08
2023-12-04 23:30:00,3.89846387e-08
2023-12-05 00:30:00,3.8311537e-08
2023-12-05 01:30:00,3.74491572e-08
2023-12-05 02:30:00,3.57541174e-08
2023-12-05 03:30:00,3.21957425e-08
2023-12-05 04:30:00,2.7934174e-08
2023-12-05 05:30:00,2.55363887e-08
2023-12-05 06:30:00,2.37154767e-08
2023-12-05 07:30:00,2.23739288e-08
2023-12-05 08:30:00,1.98335414e-08
2023-12-05 09:30:00,1.65086742e-08
2023-12-05 10:30:00,1.56855568e-08
2023-12-05 11:30:00,1.63093845e-08
2023-12-05 12:30:00,1.71988723e-08
2023-12-05 13:30:00,1.80761745e-08
2023-12-05 14:30:00,1.87828471e-08
2023-12-05 15:30:00,1.93127281e-08
2023-12-05 16:30:00,1.98937384e-08
2023-12-05 17:30:00,2.0959279e-08
2023-12-05 18:30:00,2.25239543e-08
2023-12-05 19:30:00,2.47123494e-08
2023-12-05 20:30:00,2.73605622e-08
2023-12-05 21:30:00,2.98465373e-08
2023-12-05 22:30:00,3.13811336e-08
2023-12-05 23:30:00,3.17198259e-08
2023-12-06 00:30:00,3.12272479e-08
2023-12-06 01:30:00,3.05529387e-08
2023-12-06 02:30:00,2.94460707e-08
2023-12-06 03:30:00,3.17853921e-08
2023-12-06 04:30:00,2.7308801e-08
2023-12-06 05:30:00,2.52198145e-08
2023-12-06 06:30:00,2.39124716e-08
2023-12-06 07:30:00,2.32693448e-08
2023-12-06 08:30:00,2.2928821e-08
2023-12-06 09:30:00,2.25793368e-08
2023-12-06 10:30:00,2.30382145e-08
2023-12-06 11:30:00,2.43303369e-08
2023-12-06 12:30:00,2.56226252e-08
2023-12-06 13:30:00,2.69959754e-08
2023-12-06 14:30:00,2.86217363e-08
2023-12-06 15:30:00,3.05548264e-08
2023-12-06 16:30:00,3.29500167e-08
2023-12-06 17:30:00,3.58854343e-08
2023-12-06 18:30:00,3.88785809e-08
2023-12-06 19:30:00,4.10412975e-08
2023-12-06 20:30:00,4.19665548e-08
2023-12-06 21:30:00,4.12912575e-08
2023-12-06 22:30:00,3.94340094e-08
2023-12-06 23:30:00,3.69322972e-08
2023-12-07 00:30:00,3.42184635e-08
2023-12-07 01:30:00,3.09795746e-08
2023-12-07 02:30:00,2.76305303e-08
2023-12-07 03:30:00,2.51211872e-08
2023-12-07 04:30:00,2.24438951e-08
2023-12-07 05:30:00,1.75809625e-08
2023-12-07 06:30:00,1.49747171e-08
2023-12-07 07:30:00,1.35904477e-08
2023-12-07 08:30:00,1.32151191e-08
2023-12-07 09:30:00,1.40094614e-08
2023-12-07 10:30:00,1.50711813e-08
2023-12-07 11:30:00,1.58449446e-08
2023-12-07 12:30:00,1.63182215e-08
2023-12-07 13:30:00,1.66113643e-08
2023-12-07 14:30:00,1.62443798e-08
2023-12-07 15:30:00,1.55929393e-08
2023-12-07 16:30:00,1.5235764e-08
2023-12-07 17:30:00,1.46256154e-08
2023-12-07 18:30:00,1.39182461e-08
2023-12-07 19:30:00,1.34622648e-08
2023-12-07 20:30:00,1.32920453e-08
2023-12-07 21:30:00,1.29181215e-08
2023-12-07 22:30:00,1.20812823e-08
2023-12-07 23:30:00,1.1465613e-08
2023-12-08 00:30:00,1.10556582e-08
2023-12-08 01:30:00,1.05020408e-08
2023-12-08 02:30:00,8.70506881e-09
2023-12-08 03:30:00,6.86963811e-09
2023-12-08 04:30:00,6.46062925e-09
2023-12-08 05:30:00,6.11752511e-09
2023-12-08 06:30:00,6.04120045e-09
2023-12-08 07:30:00,6.17932914e-09
2023-12-08 08:30:00,6.25438578e-09
2023-12-08 09:30:00,8.22206177e-09
2023-12-08 10:30:00,9.20319637e-09
2023-12-08 11:30:00,1.04815967e-08
2023-12-08 12:30:00,1.17784151e-08
2023-12-08 13:30:00,1.30537642e-08
2023-12-08 14:30:00,1.44646783e-08
2023-12-08 15:30:00,1.60122681e-08
2023-12-08 16:30:00,1.75369009e-08
2023-12-08 17:30:00,1.87439532e-08
2023-12-08 18:30:00,1.93497111e-08
2023-12-08 19:30:00,1.97816747e-08
2023-12-08 20:30:00,2.004181e-08
2023-12-08 21:30:00,2.03521266e-08
2023-12-08 22:30:00,2.09860753e-08
2023-12-08 23:30:00,2.19511502e-08
2023-12-09 00:30:00,2.33953947e-08
2023-12-09 01:30:00,2.52502339e-08
2023-12-09 02:30:00,2.74776486e-08
2023-12-09 03:30:00,2.82616427e-08
2023-12-09 04:30:00,2.61381932e-08
2023-12-09 05:30:00,2.4059418e-08
2023-12-09 06:30:00,4.5424518e-08
2023-12-09 07:30:00,4.5876408e-08
2023-12-09 08:30:00,4.75556252e-08
2023-12-09 09:30:00,5.02208627e-08
2023-12-09 10:30:00,5.38827909e-08
2023-12-09 11:30:00,5.84990045e-08
2023-12-09 12:30:00,6.3356016e-08
2023-12-09 13:30:00,6.78812975e-08
2023-12-09 14:30:00,7.15718983e-08
2023-12-09 15:30:00,7.39454708e-08
2023-12-09 16:30:00,7.48103191e-08
2023-12-09 17:30:00,7.45687913e-08
2023-12-09 18:30:00,7.38631453e-08
2023-12-09 19:30:00,7.30720773e-08
2023-12-09 20:30:00,7.23694263e-08
2023-12-09 21:30:00,7.18674119e-08
2023-12-09 22:30:00,7.16402811e-08
2023-12-09 23:30:00,7.17230738e-08
2023-12-10 00:30:00,7.19864184e-08
2023-12-10 01:30:00,7.19488416e-08
2023-12-10 02:30:00,6.93161368e-08
2023-12-10 03:30:00,1.15713905e-07
2023-12-10 04:30:00,9.78940124e-08
2023-12-10 05:30:00,8.62264265e-08
2023-12-10 06:30:00,7.80694641e-08
2023-12-10 07:30:00,7.30609797e-08
2023-12-10 08:30:00,7.05303773e-08
2023-12-10 09:30:00,9.21931933e-08
2023-12-10 10:30:00,9.24224272e-08
2023-12-10 11:30:00,9.45138142e-08
2023-12-10 12:30:00,9.67199404e-08
2023-12-10 13:30:00,9.89424399e-08
2023-12-10 14:30:00,1.01674958e-07
2023-12-10 15:30:00,1.05267089e-07
2023-12-10 16:30:00,1.09879162e-07
2023-12-10 17:30:00,1.1533543e-07
2023-12-10 18:30:00,1.21461624e-07
2023-12-10 19:30:00,1.27670611e-07
2023-12-10 20:30:00,1.33566292e-07
2023-12-10 21:30:00,1.38516864e-07
2023-12-10 22:30:00,1.41967236e-07
2023-12-10 23:30:00,1.43767805e-07
2023-12-11 00:30:00,1.43984333e-07
2023-12-11 01:30:00,1.42249813e-07
2023-12-11 02:30:00,1.36005133e-07
2023-12-11 03:30:00,1.46138773e-07
2023-12-11 04:30:00,1.21132348e-07
2023-12-11 05:30:00,1.01980256e-07
2023-12-11 06:30:00,6.78493565e-08
2023-12-11 07:30:00,6.27000046e-08
2023-12-11 08:30:00,5.91495673e-08
2023-12-11 09:30:00,5.06106211e-08
2023-12-11 10:30:00,4.98220589e-08
2023-12-11 11:30:00,5.08023747e-08
2023-12-11 12:30:00,5.27559164e-08
2023-12-11 13:30:00,5.57388943e-08
2023-12-11 14:30:00,5.98966451e-08
2023-12-11 15:30:00,6.52839703e-08
2023-12-11 16:30:00,7.21311461e-08
2023-12-11 17:30:00,8.07752279e-08
2023-12-11 18:30:00,8.99001116e-08
2023-12-11 19:30:00,9.79328346e-08
2023-12-11 20:30:00,1.04142225e-07
2023-12-11 21:30:00,1.07498754e-07
2023-12-11 22:30:00,1.07206441e-07
2023-12-11 23:30:00,1.01332986e-07
2023-12-12 00:30:00,9.3650059e-08
2023-12-12 01:30:00,8.82734367e-08
2023-12-12 02:30:00,8.00872661e-08
2023-12-12 03:30:00,4.19497041e-08
2023-12-12 04:30:00,2.64385158e-08
2023-12-12 05:30:00,2.15130264e-08
2023-12-12 06:30:00,1.99116819e-08
2023-12-12 07:30:00,1.82962453e-08
2023-12-12 08:30:00,1.74507037e-08
2023-12-12 09:30:00,5.23071945e-08
2023-12-12 10:30:00,5.29905468e-08
2023-12-12 11:30:00,5.55904634e-08
2023-12-12 12:30:00,5.85203802e-08
2023-12-12 13:30:00,6.1398077e-08
2023-12-12 14:30:00,6.40741959e-08
2023-12-12 15:30:00,6.69311104e-08
2023-12-12 16:30:00,7.01023257e-08
2023-12-12 17:30:00,7.33976198e-08
2023-12-12 18:30:00,7.6731052e-08
2023-12-12 19:30:00,7.97670195e-08
2023-12-12 20:30:00,8.24308615e-08
2023-12-12 21:30:00,8.46701316e-08
2023-12-12 22:30:00,8.64824461e-08
2023-12-12 23:30:00,8.81090196e-08
2023-12-13 00:30:00,8.96583047e-08
2023-12-13 01:30:00,9.00530398e-08
2023-12-13 02:30:00,8.67291167e-08
2023-12-13 03:30:00,7.56119364e-08
2023-12-13 04:30:00,6.83677587e-08
2023-12-13 05:30:00,6.29825752e-08
2023-12-13 06:30:00,6.05794418e-08
2023-12-13 07:30:00,6.03668771e-08
2023-12-13 08:30:00,6.11637587e-08
2023-12-13 09:30:00,7.27425031e-08
2023-12-13 10:30:00,7.58557834e-08
2023-12-13 11:30:00,7.90100112e-08
2023-12-13 12:30:00,8.11228508e-08
2023-12-13 13:30:00,8.14678454e-08
2023-12-13 14:30:00,8.11276181e-08
2023-12-13 15:30:00,8.06085222e-08
2023-12-13 16:30:00,8.00960416e-08
2023-12-13 17:30:00,7.96757617e-08
2023-12-13 18:30:00,7.92655516e-08
2023-12-13 19:30:00,7.89697116e-08
2023-12-13 20:30:00,7.89350374e-08
2023-12-13 21:30:00,7.93421445e-08
2023-12-13 22:30:00,8.02578251e-08
2023-12-13 23:30:00,8.15927239e-08
2023-12-14 00:30:00,8.32720417e-08
2023-12-14 01:30:00,8.44265927e-08
2023-12-14 02:30:00,8.33519328e-08
2023-12-14 03:30:00,7.77343947e-08
2023-12-14 04:30:00,7.14284755e-08
2023-12-14 05:30:00,6.95580651e-08
2023-12-14 06:30:00,1.04227847e-07
2023-12-14 07:30:00,1.0405728e-07
2023-12-14 08:30:00,1.04938886e-07
2023-12-14 09:30:00,1.06432789e-07
2023-12-14 10:30:00,1.08076872e-07
2023-12-14 11:30:00,1.10125888e-07
2023-12-14 12:30:00,1.12574066e-07
2023-12-14 13:30:00,1.15927951e-07
2023-12-14 14:30:00,1.20281709e-07
2023-12-14 15:30:00,1.25383985e-07
2023-12-14 16:30:00,1.30986928e-07
2023-12-14 17:30:00,1.36520956e-07
2023-12-14 18:30:00,1.41211772e-07
2023-12-14 19:30:00,1.44018789e-07
2023-12-14 20:30:00,1.44086276e-07
2023-12-14 21:30:00,1.41496067e-07
2023-12-14 22:30:00,1.37126964e-07
2023-12-14 23:30:00,1.32590688e-07
2023-12-15 00:30:00,1.28925734e-07
2023-12-15 01:30:00,1.25494612e-07
2023-12-15 02:30:00,1.2094088e-07
2023-12-15 03:30:00,1.03278646e-07
2023-12-15 04:30:00,1.03303527e-07
2023-12-15 05:30:00,9.93079911e-08
2023-12-15 06:30:00,9.44289177e-08
2023-12-15 07:30:00,9.05455843e-08
2023-12-15 08:30:00,8.81594421e-08
2023-12-15 09:30:00,1.10010953e-07
2023-12-15 10:30:00,1.10155364e-07
2023-12-15 11:30:00,1.1169277e-07
2023-12-15 12:30:00,1.13219685e-07
2023-12-15 13:30:00,1.14442427e-07
2023-12-15 14:30:00,1.15352834e-07
2023-12-15 15:30:00,1.16348866e-07
2023-12-15 16:30:00,1.18299022e-07
2023-12-15 17:30:00,1.21368023e-07
2023-12-15 18:30:00,1.25433703e-07
2023-12-15 19:30:00,1.29726347e-07
2023-12-15 20:30:00,1.33299699e-07
2023-12-15 21:30:00,1.35594895e-07
2023-12-15 22:30:00,1.36852828e-07
2023-12-15 23:30:00,1.37638372e-07
2023-12-16 00:30:00,1.36030129e-07
2023-12-16 01:30:00,1.3146958e-07
2023-12-16 02:30:00,1.24898645e-07
2023-12-16 03:30:00,1.17582762e-07
2023-12-16 04:30:00,8.93747704e-08
2023-12-16 05:30:00,7.36075156e-08
2023-12-16 06:30:00,9.79784099e-08
2023-12-16 07:30:00,9.16972126e-08
2023-12-16 08:30:00,8.73235606e-08
2023-12-16 09:30:00,8.47058234e-08
2023-12-16 10:30:00,8.33120994e-08
2023-12-16 11:30:00,8.36557784e-08
2023-12-16 12:30:00,8.48313771e-08
2023-12-16 13:30:00,8.66072764e-08
2023-12-16 14:30:00,8.89122978e-08
2023-12-16 15:30:00,9.18063041e-08
2023-12-16 16:30:00,9.5095065e-08
2023-12-16 17:30:00,9.87919194e-08
2023-12-16 18:30:00,1.0261304e-07
2023-12-16 19:30:00,1.05890224e-07
2023-12-16 20:30:00,1.07463879e-07
2023-12-16 21:30:00,1.06512615e-07
2023-12-16 22:30:00,1.03594263e-07
2023-12-16 23:30:00,9.97829694e-08
2023-12-17 00:30:00,9.57957475e-08
2023-12-17 01:30:00,9.14402339e-08
2023-12-17 02:30:00,8.54153697e-08
2023-12-17 03:30:00,7.89986719e-08
2023-12-17 04:30:00,6.399909e-08
2023-12-17 05:30:00,5.53189668e-08
2023-12-17 06:30:00,5.09895801e-08
2023-12-17 07:30:00,4.8887057e-08
2023-12-17 08:30:00,4.8674483e-08
2023-12-17 09:30:00,6.34006197e-08
2023-12-17 10:30:00,6.43679624e-08
2023-12-17 11:30:00,6.66173569e-08
2023-12-17 12:30:00,6.97925039e-08
2023-12-17 13:30:00,7.3957144e-08
2023-12-17 14:30:00,7.90956519e-08
2023-12-17 15:30:00,8.49226657e-08
2023-12-17 16:30:00,9.07205124e-08
2023-12-17 17:30:00,9.55259168e-08
2023-12-17 18:30:00,9.90332445e-08
2023-12-17 19:30:00,1.01469254e-07
2023-12-17 20:30:00,1.02941677e-07
2023-12-17 21:30:00,1.03526636e-07
2023-12-17 22:30:00,1.03259935e-07
2023-12-17 23:30:00,1.02587046e-07
2023-12-18 00:30:00,1.01453701e-07
2023-12-18 01:30:00,9.88631033e-08
2023-12-18 02:30:00,9.33128086e-08
2023-12-18 03:30:00,6.61987324e-08
2023-12-18 04:30:00,5.41639023e-08
2023-12-18 05:30:00,4.78296223e-08
2023-12-18 06:30:00,4.04437204e-08
2023-12-18 07:30:00,4.05906688e-08
2023-12-18 08:30:00,4.1932262e-08
2023-12-18 09:30:00,5.71830924e-08
2023-12-18 10:30:00,5.96911847e-08
2023-12-18 11:30:00,6.2334998e-08
2023-12-18 12:30:00,6.47764706e-08
2023-12-18 13:30:00,6.70522793e-08
2023-12-18 14:30:00,6.91549049e-08
2023-12-18 15:30:00,7.13433305e-08
2023-12-18 16:30:00,7.39523504e-08
2023-12-18 17:30:00,7.71935331e-08
2023-12-18 18:30:00,8.10499642e-08
2023-12-18 19:30:00,8.52110061e-08
2023-12-18 20:30:00,8.93928431e-08
2023-12-18 21:30:00,9.30091183e-08
2023-12-18 22:30:00,9.52249668e-08
2023-12-18 23:30:00,9.56806333e-08
2023-12-19 00:30:00,9.44498836e-08
2023-12-19 01:30:00,9.17456416e-08
2023-12-19 02:30:00,8.66091239e-08
2023-12-19 03:30:00,7.82079597e-08
2023-12-19 04:30:00,6.75857951e-08
2023-12-19 05:30:00,5.72877123e-08
2023-12-19 06:30:00,4.75881741e-08
2023-12-19 07:30:00,4.56068211e-08
2023-12-19 08:30:00,4.54044118e-08
2023-12-19 09:30:00,4.85940966e-08
2023-12-19 10:30:00,4.93666768e-08
2023-12-19 11:30:00,5.1277739e-08
2023-12-19 12:30:00,5.35012422e-08
2023-12-19 13:30:00,5.58889875e-08
2023-12-19 14:30:00,5.79405208e-08
2023-12-19 15:30:00,5.94739147e-08
2023-12-19 16:30:00,6.10807228e-08
2023-12-19 17:30:00,6.26905205e-08
2023-12-19 18:30:00,6.37404135e-08
2023-12-19 19:30:00,6.37346708e-08
2023-12-19 20:30:00,6.28295287e-08
2023-12-19 21:30:00,6.15086757e-08
2023-12-19 22:30:00,5.97788514e-08
2023-12-19 23:30:00,5.77056425e-08
2023-12-20 00:30:00,5.51819669e-08
2023-12-20 01:30:00,5.18528651e-08
2023-12-20 02:30:00,4.66804601e-08
2023-12-20 03:30:00,4.2541541e-08
2023-12-20 04:30:00,2.92938758e-08
2023-12-20 05:30:00,2.50024396e-08
2023-12-20 06:30:00,2.30421553e-08
2023-12-20 07:30:00,2.18792807e-08
2023-12-20 08:30:00,2.12791694e-08
2023-12-20 09:30:00,2.99185753e-08
2023-12-20 10:30:00,2.98861975e-08
2023-12-20 11:30:00,3.044723e-08
2023-12-20 12:30:00,3.10228889e-08
2023-12-20 13:30:00,3.14902882e-08
2023-12-20 14:30:00,3.19030228e-08
2023-12-20 15:30:00,3.23163096e-08
2023-12-20 16:30:00,3.27543293e-08
2023-12-20 17:30:00,3.32147387e-08
2023-12-20 18:30:00,3.37360049e-08
2023-12-20 19:30:00,3.43743531e-08
2023-12-20 20:30:00,3.50773576e-08
2023-12-20 21:30:00,3.56471412e-08
2023-12-20 22:30:00,3.6040226e-08
2023-12-20 23:30:00,3.64718784e-08
2023-12-21 00:30:00,3.70089421e-08
2023-12-21 01:30:00,3.70277598e-08
2023-12-21 02:30:00,3.60890737e-08
2023-12-21 03:30:00,1.21033115e-08
2023-12-21 04:30:00,8.91629127e-09
2023-12-21 05:30:00,8.38149602e-09
2023-12-21 06:30:00,4.33899143e-08
2023-12-21 07:30:00,3.94962815e-08
2023-12-21 08:30:00,3.72884582e-08
2023-12-21 09:30:00,3.65446043e-08
2023-12-21 10:30:00,3.6329368e-08
2023-12-21 11:30:00,3.65784732e-08
2023-12-21 12:30:00,3.68397315e-08
2023-12-21 13:30:00,3.69368907e-08
2023-12-21 14:30:00,3.67591207e-08
2023-12-21 15:30:00,3.62186929e-08
2023-12-21 16:30:00,3.51287316e-08
2023-12-21 17:30:00,3.36088224e-08
2023-12-21 18:30:00,3.21822934e-08
2023-12-21 19:30:00,3.13035991e-08
2023-12-21 20:30:00,3.10239114e-08
2023-12-21 21:30:00,3.11660202e-08
2023-12-21 22:30:00,3.14964905e-08
2023-12-21 23:30:00,3.20614561e-08
2023-12-22 00:30:00,3.27836132e-08
2023-12-22 01:30:00,3.32556902e-08
2023-12-22 02:30:00,3.25024676e-08
2023-12-22 03:30:00,3.38162732e-08
2023-12-22 04:30:00,3.31326987e-08
2023-12-22 05:30:00,3.34394467e-08
2023-12-22 06:30:00,3.34284134e-08
2023-12-22 07:30:00,3.33961083e-08
2023-12-22 08:30:00,3.36031016e-08
2023-12-22 09:30:00,3.36640299e-08
2023-12-22 10:30:00,3.44511234e-08
2023-12-22 11:30:00,3.56469173e-08
2023-12-22 12:30:00,3.70311174e-08
2023-12-22 13:30:00,3.84356719e-08
2023-12-22 14:30:00,3.99885904e-08
2023-12-22 15:30:00,4.17053305e-08
2023-12-22 16:30:00,4.31949903e-08
2023-12-22 17:30:00,4.43529693e-08
2023-12-22 18:30:00,4.51646254e-08
2023-12-22 19:30:00,4.58703362e-08
2023-12-22 20:30:00,4.66478031e-08
2023-12-22 21:30:00,4.74616345e-08
2023-12-22 22:30:00,4.84991106e-08
2023-12-22 23:30:00,4.96804262e-08
2023-12-23 00:30:00,5.07643079e-08
2023-12-23 01:30:00,5.13862839e-08
2023-12-23 02:30:00,4.9933804e-08
2023-12-23 03:30:00,7.38197286e-08
2023-12-23 04:30:00,6.98694001e-08
2023-12-23 05:30:00,6.88062349e-08
2023-12-23 06:30:00,7.07496454e-08
2023-12-23 07:30:00,7.11407122e-08
2023-12-23 08:30:00,7.22187057e-08
2023-12-23 09:30:00,7.30797551e-08
2023-12-23 10:30:00,7.43084326e-08
2023-12-23 11:30:00,7.58990014e-08
2023-12-23 12:30:00,7.72453596e-08
2023-12-23 13:30:00,7.83098936e-08
2023-12-23 14:30:00,7.93539064e-08
2023-12-23 15:30:00,8.04961396e-08
2023-12-23 16:30:00,8.15947241e-08
2023-12-23 17:30:00,8.25405888e-08
2023-12-23 18:30:00,8.32822598e-08
2023-12-23 19:30:00,8.39501997e-08
2023-12-23 20:30:00,8.45500287e-08
2023-12-23 21:30:00,8.48433966e-08
2023-12-23 22:30:00,8.34033763e-08
2023-12-23 23:30:00,8.04689041e-08
2023-12-24 00:30:00,7.85570537e-08
2023-12-24 01:30:00,7.76651408e-08
2023-12-24 02:30:00,7.61626721e-08
2023-12-24 03:30:00,6.71142445e-08
2023-12-24 04:30:00,6.40914752e-08
2023-12-24 05:30:00,6.08886655e-08
2023-12-24 06:30:00,6.54333805e-08
2023-12-24 07:30:00,6.36359634e-08
2023-12-24 08:30:00,6.31321063e-08
2023-12-24 09:30:00,7.13445356e-08
2023-12-24 10:30:00,7.29842671e-08
2023-12-24 11:30:00,7.53419604e-08
2023-12-24 12:30:00,7.7658429e-08
2023-12-24 13:30:00,7.986214e-08
2023-12-24 14:30:00,8.20551796e-08
2023-12-24 15:30:00,8.41688021e-08
2023-12-24 16:30:00,8.58784419e-08
2023-12-24 17:30:00,8.70730711e-08
2023-12-24 18:30:00,8.78004156e-08
2023-12-24 19:30:00,8.8057732e-08
2023-12-24 20:30:00,8.7871078e-08
2023-12-24 21:30:00,8.73503084e-08
2023-12-24 22:30:00,8.67218395e-08
2023-12-24 23:30:00,8.60751194e-08
2023-12-25 00:30:00,8.53444383e-08
2023-12-25 01:30:00,8.42337348e-08
2023-12-25 02:30:00,8.06597076e-08
2023-12-25 03:30:00,1.36791486e-07
2023-12-25 04:30:00,1.14018465e-07
2023-12-25 05:30:00,1.02894614e-07
2023-12-25 06:30:00,1.03476092e-07
2023-12-25 07:30:00,9.9991801e-08
2023-12-25 08:30:00,9.84041923e-08
2023-12-25 09:30:00,9.37804755e-08
2023-12-25 10:30:00,9.45159045e-08
2023-12-25 11:30:00,9.60786267e-08
2023-12-25 12:30:00,9.77265638e-08
2023-12-25 13:30:00,9.92349091e-08
2023-12-25 14:30:00,1.00529558e-07
2023-12-25 15:30:00,1.0165836e-07
2023-12-25 16:30:00,1.02597533e-07
2023-12-25 17:30:00,1.03405386e-07
2023-12-25 18:30:00,1.04028364e-07
2023-12-25 19:30:00,1.04349449e-07
2023-12-25 20:30:00,1.0413383e-07
2023-12-25 21:30:00,1.0304429e-07
2023-12-25 22:30:00,1.0084848e-07
2023-12-25 23:30:00,9.7566653e-08
2023-12-26 00:30:00,9.3358364e-08
2023-12-26 01:30:00,8.88203009e-08
2023-12-26 02:30:00,8.27914109e-08
2023-12-26 03:30:00,7.66882643e-08
2023-12-26 04:30:00,7.54676718e-08
2023-12-26 05:30:00,6.77178725e-08
2023-12-26 06:30:00,1.13393948e-07
2023-12-26 07:30:00,1.0427139e-07
2023-12-26 08:30:00,9.70251152e-08
2023-12-26 09:30:00,9.35327921e-08
2023-12-26 10:30:00,9.08867823e-08
2023-12-26 11:30:00,8.95627101e-08
2023-12-26 12:30:00,8.82091649e-08
2023-12-26 13:30:00,8.66523335e-08
2023-12-26 14:30:00,8.49389668e-08
2023-12-26 15:30:00,8.33225537e-08
2023-12-26 16:30:00,8.18251762e-08
2023-12-26 17:30:00,7.97250759e-08
2023-12-26 18:30:00,7.66734283e-08
2023-12-26 19:30:00,7.31532394e-08
2023-12-26 20:30:00,7.0049284e-08
2023-12-26 21:30:00,6.78807661e-08
2023-12-26 22:30:00,6.65660033e-08
2023-12-26 23:30:00,6.59655727e-08
2023-12-27 00:30:00,6.5794025e-08
2023-12-27 01:30:00,6.46870207e-08
2023-12-27 02:30:00,6.20852986e-08
2023-12-27 03:30:00,5.56354361e-08
2023-12-27 04:30:00,5.28565911e-08
2023-12-27 05:30:00,5.09411433e-08
2023-12-27 06:30:00,4.89040928e-08
2023-12-27 07:30:00,4.78434794e-08
2023-12-27 08:30:00,4.78722964e-08
2023-12-27 09:30:00,5.04575609e-08
2023-12-27 10:30:00,5.17295633e-08
2023-12-27 11:30:00,5.38464425e-08
2023-12-27 12:30:00,5.60408446e-08
